Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;31.05.2022;Totalt i retning Tomasjord;6653;100;24;24;0;1;99,98;5821;831;267;335;116;113;107;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;31.05.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;31.05.2022;Totalt;6653;100;24;24;0;1;99,98;5821;831;267;335;116;113;107;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;01.06.2022;1;1128;100;24;24;0;1;99,91;1062;65;52;12;0;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;01.06.2022;3;6149;100;24;24;0;0;100;5335;814;235;286;129;164;159;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;01.06.2022;Totalt i retning Tomasjord;7277;100;24;24;0;1;99,99;6397;879;287;298;129;165;160;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;01.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;01.06.2022;Totalt;7277;100;24;24;0;1;99,99;6397;879;287;298;129;165;160;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;02.06.2022;1;1132;100;24;24;0;0;100;1063;69;55;12;2;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;02.06.2022;3;6083;100;24;24;0;0;100;5251;832;252;291;130;159;148;11
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;02.06.2022;Totalt i retning Tomasjord;7215;100;24;24;0;0;100;6314;901;307;303;132;159;148;11
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;02.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;02.06.2022;Totalt;7215;100;24;24;0;0;100;6314;901;307;303;132;159;148;11
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;03.06.2022;1;1145;100;24;24;0;0;100;1053;92;73;16;3;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;03.06.2022;3;5986;100;24;24;0;1;99,98;5316;669;215;266;119;69;68;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;03.06.2022;Totalt i retning Tomasjord;7131;100;24;24;0;1;99,99;6369;761;288;282;122;69;68;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;03.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;03.06.2022;Totalt;7131;100;24;24;0;1;99,99;6369;761;288;282;122;69;68;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;04.06.2022;1;257;100;24;24;0;0;100;246;11;10;1;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;04.06.2022;3;3385;100;24;24;0;0;100;3165;220;86;78;31;25;20;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;04.06.2022;Totalt i retning Tomasjord;3642;100;24;24;0;0;100;3411;231;96;79;31;25;20;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;04.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;04.06.2022;Totalt;3642;100;24;24;0;0;100;3411;231;96;79;31;25;20;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;05.06.2022;1;144;100;24;24;0;0;100;128;16;11;5;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;05.06.2022;3;2609;100;24;24;0;0;100;2463;146;75;35;13;23;23;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;05.06.2022;Totalt i retning Tomasjord;2753;100;24;24;0;0;100;2591;162;86;40;13;23;23;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;05.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;05.06.2022;Totalt;2753;100;24;24;0;0;100;2591;162;86;40;13;23;23;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;06.06.2022;1;225;100;24;24;0;0;100;213;12;11;0;0;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;06.06.2022;3;3071;100;24;24;0;0;100;2870;201;72;67;25;37;34;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;06.06.2022;Totalt i retning Tomasjord;3296;100;24;24;0;0;100;3083;213;83;67;25;38;35;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;06.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;06.06.2022;Totalt;3296;100;24;24;0;0;100;3083;213;83;67;25;38;35;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;07.06.2022;1;1154;100;24;24;0;0;100;1057;97;74;22;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;07.06.2022;3;6455;100;24;24;0;0;100;5555;900;275;333;126;166;158;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;07.06.2022;Totalt i retning Tomasjord;7609;100;24;24;0;0;100;6612;997;349;355;127;166;158;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;07.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;07.06.2022;Totalt;7609;100;24;24;0;0;100;6612;997;349;355;127;166;158;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;1;1152;100;24;24;0;0;100;1075;77;65;11;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;3;6206;100;24;24;0;0;100;5401;805;248;300;132;125;118;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt i retning Tomasjord;7358;100;24;24;0;0;100;6476;882;313;311;133;125;118;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt;7358;100;24;24;0;0;100;6476;882;313;311;133;125;118;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;1;1537;100;24;24;0;0;100;1372;165;97;49;8;11;9;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;3;5959;100;24;24;0;0;100;5121;838;245;333;128;132;126;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt i retning Tomasjord;7496;100;24;24;0;0;100;6493;1003;342;382;136;143;135;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt;7496;100;24;24;0;0;100;6493;1003;342;382;136;143;135;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;1;3996;100;24;24;0;0;100;3576;420;233;113;36;38;35;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;3;3787;100;24;24;0;0;100;3263;524;175;208;91;50;50;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt i retning Tomasjord;7783;100;24;24;0;0;100;6839;944;408;321;127;88;85;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt;7783;100;24;24;0;0;100;6839;944;408;321;127;88;85;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;1;372;100;24;24;0;0;100;354;18;12;6;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;3;3844;100;24;24;0;0;100;3588;256;99;95;32;30;27;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt i retning Tomasjord;4216;100;24;24;0;0;100;3942;274;111;101;32;30;27;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt;4216;100;24;24;0;0;100;3942;274;111;101;32;30;27;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;1;249;100;24;24;0;0;100;231;18;14;3;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;3;3263;100;24;24;0;0;100;3028;235;91;83;24;37;35;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt i retning Tomasjord;3512;100;24;24;0;0;100;3259;253;105;86;25;37;35;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt;3512;100;24;24;0;0;100;3259;253;105;86;25;37;35;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;1;1397;100;24;24;0;0;100;1221;176;105;59;3;9;8;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;3;6153;100;24;24;0;0;100;5262;891;273;359;108;151;142;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt i retning Tomasjord;7550;100;24;24;0;0;100;6483;1067;378;418;111;160;150;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt;7550;100;24;24;0;0;100;6483;1067;378;418;111;160;150;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;1;1103;100;24;24;0;0;100;1024;79;59;18;2;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;3;6303;100;24;24;0;0;100;5408;895;294;330;158;113;107;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt i retning Tomasjord;7406;100;24;24;0;0;100;6432;974;353;348;160;113;107;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt;7406;100;24;24;0;0;100;6432;974;353;348;160;113;107;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;1;1038;100;24;24;0;0;100;967;71;60;9;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;3;6143;100;24;24;0;0;100;5356;787;246;285;130;126;117;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt i retning Tomasjord;7181;100;24;24;0;0;100;6323;858;306;294;131;127;118;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt;7181;100;24;24;0;0;100;6323;858;306;294;131;127;118;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;1;1076;100;24;24;0;0;100;989;87;69;16;2;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;3;6010;100;24;24;0;0;100;5166;844;281;297;122;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt i retning Tomasjord;7086;100;24;24;0;0;100;6155;931;350;313;124;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt;7086;100;24;24;0;0;100;6155;931;350;313;124;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;1;1169;100;24;24;0;0;100;1075;94;72;16;4;2;2;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;3;6010;100;24;24;0;0;100;5285;725;229;280;124;92;89;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt i retning Tomasjord;7179;100;24;24;0;0;100;6360;819;301;296;128;94;91;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt;7179;100;24;24;0;0;100;6360;819;301;296;128;94;91;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;1;577;100;24;24;0;0;100;558;19;16;3;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;3;4261;100;24;24;0;0;100;3987;274;128;69;49;28;24;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt i retning Tomasjord;4838;100;24;24;0;0;100;4545;293;144;72;49;28;24;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt;4838;100;24;24;0;0;100;4545;293;144;72;49;28;24;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;1;227;100;24;24;0;0;100;219;8;6;2;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;3;2909;100;24;24;0;0;100;2712;197;83;46;32;36;34;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt i retning Tomasjord;3127;100;24;24;0;0;100;2922;205;89;48;32;36;34;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt i retning TromsÃ¸ya;9;100;24;24;0;0;100;9;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt;3136;100;24;24;0;0;100;2931;205;89;48;32;36;34;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;1;2182;100;24;24;0;1;99,95;1910;271;134;83;16;38;34;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;3;5770;100;24;24;0;0;100;5014;756;245;268;113;130;124;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt i retning Tomasjord;7951;100;24;24;0;1;99,99;6923;1027;379;351;129;168;158;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt i retning TromsÃ¸ya;1;100;24;24;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt;7952;100;24;24;0;1;99,99;6924;1027;379;351;129;168;158;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;1;1374;100;24;24;0;0;100;1282;92;72;18;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;3;6923;100;24;24;0;0;100;6098;825;258;296;139;132;124;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt i retning Tomasjord;8297;100;24;24;0;0;100;7380;917;330;314;140;133;125;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt;8297;100;24;24;0;0;100;7380;917;330;314;140;133;125;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;1;1480;100;24;24;0;0;100;1388;92;74;16;2;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;3;7202;100;24;24;0;0;100;6278;924;272;328;174;150;143;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt i retning Tomasjord;8682;100;24;24;0;0;100;7666;1016;346;344;176;150;143;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt;8682;100;24;24;0;0;100;7666;1016;346;344;176;150;143;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;1;1442;100;24;24;0;0;100;1359;83;63;15;5;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;3;7093;100;24;24;0;0;100;6208;885;277;314;139;155;145;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt i retning Tomasjord;8535;100;24;24;0;0;100;7567;968;340;329;144;155;145;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt;8535;100;24;24;0;0;100;7567;968;340;329;144;155;145;10
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;1;1096;100;24;24;0;0;100;1027;69;52;16;1;0;0;0
